node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality,entropy
Corporation,38,20,0.008277063820518406,0.004356349379220213,0.01263341319973862,0.0004440795710701739,0.00034962130968057295,0.39156563205201295,3.583099671057363
Cyberpunk,4,18,0.0008712698758440427,0.003920714441298192,0.004791984317142235,4.681811123982181e-05,4.1042334809304844e-05,0.2818877054293268,2.799886625190374
Race,35,37,0.007623611413635374,0.008059246351557395,0.015682857765192768,0.00037921830814208673,0.0006162384664378608,0.3762751293206165,4.287693424123144
Anemia,21,16,0.004574166848181224,0.003485079503376171,0.008059246351557395,0.00014926241115935612,0.0005340998535746764,0.31851152909227415,3.4461400454577253
Board game,21,17,0.004574166848181224,0.0037028969723371815,0.008277063820518406,0.00012282343431532417,0.0002886703578027445,0.31403160707073613,3.3366779488151956
Egyptian pyramids,6,5,0.001306904813766064,0.0010890873448050533,0.0023959921585711176,0.00010238527749095711,4.872672709680356e-06,0.3288318609854141,2.284400121330468
Iron Age,54,20,0.011762143323894577,0.004356349379220213,0.01611849270311479,0.00036911438156163014,0.0001814571504553347,0.37729871181732577,3.748034906090543
Mummy,15,48,0.0032672620344151603,0.010455238510128513,0.013722500544543673,0.00010556896635084459,0.0002540122485607847,0.31620108276725245,3.9328410151054025
Rosetta Stone,6,7,0.001306904813766064,0.0015247222827270749,0.0028316270964931388,7.186355184416799e-05,6.057408563515082e-05,0.3146793175012705,2.498864932413717
Society,56,20,0.012197778261816599,0.004356349379220213,0.016554127641036812,0.0005989791524399689,0.00022427311315780608,0.37574999368327555,3.807806037256446
Turquoise,6,53,0.001306904813766064,0.011544325854933566,0.01285123066869963,6.962777157738212e-05,7.141533708989917e-05,0.3127227844394629,3.106890595608517
Vowel,28,16,0.0060988891309082995,0.003485079503376171,0.00958396863428447,0.00036328334836850386,9.229145303690325e-05,0.35046023530290804,2.855268894393836
Writing,25,11,0.005445436724025267,0.0023959921585711176,0.007841428882596384,0.00024211413279933658,0.00016508977218558982,0.35159092587616986,3.4209941392815515
Battle of Marathon,9,15,0.001960357220649096,0.0032672620344151603,0.005227619255064256,0.00011363621551155345,0.00035335162579695734,0.3257890720375813,3.1106259180022326
Bread,23,64,0.005009801786103245,0.013940318013504684,0.01895011979960793,0.00016001461673369844,0.0003773782615871772,0.3351157323953712,5.005000813029875
Cheese,25,75,0.005445436724025267,0.0163363101720758,0.02178174689610107,0.00021532568387915642,0.0008537768468990202,0.35917842525747307,4.576616269915331
Corinthian War,5,9,0.0010890873448050533,0.001960357220649096,0.0030494445654541498,7.464680627029089e-05,0.00033157041522421433,0.30480891536068055,2.719508336839198
Epaminondas,3,7,0.000653452406883032,0.0015247222827270749,0.0021781746896101066,5.735876258581476e-05,6.759144459637617e-07,0.30484951865298915,0.8112781244591328
Hellenistic Greece,13,15,0.0028316270964931388,0.0032672620344151603,0.0060988891309082995,0.0001246948175302617,0.00019816147833852398,0.34538263454995316,3.4880978889983383
Hippocrates,21,19,0.004574166848181224,0.004138531910259203,0.008712698758440426,0.00023472506215568,0.00014758450289529624,0.3448361842127612,3.5533485548383097
History of Greece,9,78,0.001960357220649096,0.016989762578958834,0.01895011979960793,0.00010533338254534191,0.000201090948399852,0.323052701373234,4.524357461782538
Minoan civilization,17,51,0.0037028969723371815,0.011108690917011544,0.014811587889348726,0.00010413919548858027,0.00028035807071545343,0.3269293337897128,3.7502926596166666
Neoclassicism,27,39,0.0058810716619472885,0.008494881289479417,0.014375952951426706,0.0001418705933189871,0.00029765940809468866,0.3412369099422933,4.080414513985235
Onion,18,22,0.003920714441298192,0.004791984317142235,0.008712698758440426,0.00013118971330890994,0.00021371100556835383,0.339062943407362,3.923533547037795
Roman Greece,8,18,0.0017425397516880855,0.003920714441298192,0.0056632541929862775,9.131859956137384e-05,8.637452858923777e-06,0.33343124302877386,2.610063540877072
Elagabalus,2,10,0.00043563493792202136,0.0021781746896101066,0.002613809627532128,8.193151707738857e-05,7.676451003439814e-07,0.3227337944617106,2.1556390622295662
House,11,22,0.0023959921585711176,0.004791984317142235,0.007187976475713353,7.763737275736385e-05,0.0002892467774729854,0.3180025479785993,3.3388343480701024
Invasion,15,64,0.0032672620344151603,0.013940318013504684,0.017207580047919845,0.00013935496749656806,0.00026761063310488676,0.34992436338348465,4.466242516899176
Isis,8,30,0.0017425397516880855,0.006534524068830321,0.008277063820518406,6.735658871624434e-05,0.00015378377221151053,0.3164634358747134,3.077819531114783
Jupiter (mythology),10,11,0.0021781746896101066,0.0023959921585711176,0.004574166848181224,0.0001321548264648393,0.00023899999140485837,0.3214418620026673,2.953832381054969
Oligarchy,33,17,0.007187976475713353,0.0037028969723371815,0.010890873448050535,0.00037767720141515494,0.00018718874605177992,0.3589812292592925,3.2673757978160407
Pupil,6,10,0.001306904813766064,0.0021781746896101066,0.003485079503376171,9.507335330089035e-05,0.00019600093877649647,0.32516415693776496,2.775629291603392
Roman law,9,17,0.001960357220649096,0.0037028969723371815,0.0056632541929862775,0.0001755962897778692,1.8695640856829358e-05,0.36834143514051015,3.0220552088741996
Roman road,11,24,0.0023959921585711176,0.005227619255064256,0.007623611413635374,9.667677952837023e-05,7.054384996939044e-05,0.32248366610695267,3.287687890016524
Roman villa,5,8,0.0010890873448050533,0.0017425397516880855,0.0028316270964931388,6.98558775972177e-05,1.0920275393762049e-05,0.3258354576105916,2.650409738726208
Romulus Augustus,5,10,0.0010890873448050533,0.0021781746896101066,0.0032672620344151603,0.0001052514379350798,1.2844336263609605e-06,0.32713963784261163,2.8454110648999755
Wrestling,7,17,0.0015247222827270749,0.0037028969723371815,0.005227619255064256,0.00010273097059907262,3.226968298417725e-05,0.3371398551160857,2.818030074385506
Confucianism,36,37,0.007841428882596384,0.008059246351557395,0.01590067523415378,0.0003814404052177911,0.00037088551798587527,0.3773609261320784,2.9864124503309335
Cyrus the Great,8,23,0.0017425397516880855,0.005009801786103245,0.006752341537791331,0.00011046314441596128,3.133548143847083e-05,0.333455534974208,3.485825927849008
Dance,27,27,0.0058810716619472885,0.0058810716619472885,0.011762143323894577,0.00022372228310461287,0.0001736920263855156,0.362277241812251,2.8427295604112044
Fire,37,49,0.008059246351557395,0.010673055979089524,0.01873230233064692,0.00032355307296860606,0.0008330523990332944,0.35663165599625835,4.14085259868771
Lothal,4,29,0.0008712698758440427,0.00631670659986931,0.007187976475713353,5.1058630719606776e-05,1.0337450996208404e-05,0.29214340161204944,2.1556390622295662
Mahabharata,24,10,0.005227619255064256,0.0021781746896101066,0.007405793944674363,0.00024333853280229022,0.00014724555166173713,0.35886864301834553,2.6556390622295662
Qin Shi Huang,6,22,0.001306904813766064,0.004791984317142235,0.0060988891309082995,9.089997945859818e-05,4.844958654890701e-05,0.29470160794900385,3.2728043273346197
Ramayana,23,20,0.005009801786103245,0.004356349379220213,0.00936615116532346,0.00025624859424258525,0.00015384729511615797,0.3588123763762919,3.1692486956952335
Sculpture,54,29,0.011762143323894577,0.00631670659986931,0.018078849923763886,0.00039112365986599323,0.0006403214543567879,0.36551754296885314,4.069072682554427
Tamil people,17,68,0.0037028969723371815,0.014811587889348726,0.018514484861685908,0.00013857118353011202,0.00016979758642370247,0.33292192850276253,3.2516291673878226
Yellow River,13,8,0.0028316270964931388,0.0017425397516880855,0.004574166848181224,0.0001617779044949138,3.7665553201123906e-05,0.34997787682030734,2.7877820318359388
Aruba,24,29,0.005227619255064256,0.00631670659986931,0.011544325854933566,0.0002403759855472662,0.00012532136061816387,0.3946379266301069,2.8731406795131327
Cotopaxi,3,6,0.000653452406883032,0.001306904813766064,0.001960357220649096,6.690036604762903e-05,1.598273635683679e-06,0.29767239028719944,1.867633890971212
Craton,12,4,0.002613809627532128,0.0008712698758440427,0.003485079503376171,0.00019480986915366297,1.112171942020641e-05,0.34205296114311184,1.224394445405986
Galeras,3,4,0.000653452406883032,0.0008712698758440427,0.0015247222827270749,6.733465772267637e-05,1.177443695876789e-06,0.30788447955441806,1.5566567074628228
Machu Picchu,8,12,0.0017425397516880855,0.002613809627532128,0.004356349379220213,9.838505553775201e-05,2.7409340858796563e-05,0.32620701824930365,3.1087032036378965
Folklore,47,18,0.010237421041167502,0.003920714441298192,0.014158135482465695,0.0003470037463843387,0.00044205320261776065,0.371088914630775,3.8594484200195143
Andrés Nocioni,1,11,0.00021781746896101068,0.0023959921585711176,0.002613809627532128,5.521241036392029e-05,3.300020914264974e-07,0.29763367622941733,1.9182958340544896
Andrew Carnegie,12,41,0.002613809627532128,0.008930516227401437,0.011544325854933566,9.642023331889963e-05,0.0001600538209586038,0.30716130951318565,3.49060156295072
Andrew Dickson White,2,11,0.00043563493792202136,0.0023959921585711176,0.0028316270964931388,3.593624063106019e-05,3.038974375628903e-06,0.25318125196680935,2.2810361125534233
Andrew Gonzalez,0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.0
Ateneo de Manila University,1,16,0.00021781746896101068,0.003485079503376171,0.0037028969723371815,3.6185873355612974e-05,6.464939455112649e-06,0.00021781746896101068,0.0
John Marshall,5,19,0.0010890873448050533,0.004138531910259203,0.005227619255064256,6.634244297370562e-05,1.6453999599272005e-05,0.28568820130179007,1.521928094887362
Martin Van Buren,10,20,0.0021781746896101066,0.004356349379220213,0.006534524068830321,8.02785252592516e-05,2.743302618644307e-05,0.2990728354061669,2.9502120649147456
Andrew Robinson,1,13,0.00021781746896101068,0.0028316270964931388,0.0030494445654541498,3.679330971215072e-05,2.8728433469580334e-06,0.21948931439389918,2.481714572986073
John F. Kennedy,60,68,0.013069048137660641,0.014811587889348726,0.027880636027009367,0.0003233937758088386,0.0015731262210688293,0.38716043588698856,4.22692593118915
The X-Files,8,14,0.0017425397516880855,0.0030494445654541498,0.004791984317142235,5.3370556785523176e-05,0.00013987232285476626,0.2812468153530773,2.1532341007596068
Andriyivskyy Descent,1,13,0.00021781746896101068,0.0028316270964931388,0.0030494445654541498,3.826412580635609e-05,1.0007448485417973e-06,0.2736791839904316,2.584962500721156
Kiev,36,42,0.007841428882596384,0.009148333696362448,0.016989762578958834,0.0002755981007806586,0.0005198685497473174,0.37698794770249394,3.5900182662886326
Andromeda Galaxy,8,15,0.0017425397516880855,0.0032672620344151603,0.005009801786103245,7.059584726906277e-05,2.8618540984015674e-05,0.27954624522420934,3.6442475629608073
European Space Agency,21,46,0.004574166848181224,0.01001960357220649,0.014593770420387715,0.00018615662896285192,0.0003594305875592814,0.35962997352525966,4.120019442512669
Extraterrestrial life,16,50,0.003485079503376171,0.010890873448050535,0.014375952951426706,8.25648132180892e-05,0.00031106692906113107,0.29580628663193814,4.162803880373611
Globular cluster,10,14,0.0021781746896101066,0.0030494445654541498,0.005227619255064256,8.244962272358874e-05,8.666437052039778e-06,0.2869419267165682,3.127986806877675
H II region,7,24,0.0015247222827270749,0.005227619255064256,0.006752341537791331,7.785408962468523e-05,6.32721416013215e-05,0.3020132413761781,3.5585186130489053
Redshift,14,39,0.0030494445654541498,0.008494881289479417,0.011544325854933566,0.00014970566631224545,0.00013370756163495683,0.3029527848196968,3.286629486786196
Universe,62,20,0.013504683075582662,0.004356349379220213,0.017861032454802875,0.0005540049158951407,0.0005589390952669124,0.366688885840088,3.7041331223088494
Mao Zedong,32,30,0.006970159006752342,0.006534524068830321,0.013504683075582662,0.00034887395111186486,0.00044831201591071646,0.3735420446466971,4.157891926048795
Money,30,29,0.006534524068830321,0.00631670659986931,0.01285123066869963,0.0005086659521903383,0.00029341968596887134,0.3621625789726206,4.389748430021301
Myocardial infarction,23,16,0.005009801786103245,0.003485079503376171,0.008494881289479417,0.00012584166922508755,0.00024518013677956793,0.31868894813089954,3.6325570401474225
The Rolling Stones,22,32,0.004791984317142235,0.006970159006752342,0.011762143323894577,0.00018201233332653492,0.0006748610022607953,0.3755341871558893,3.822992101823491
Apricot,6,42,0.001306904813766064,0.009148333696362448,0.010455238510128513,6.362532309032052e-05,9.269070528369873e-05,0.29430366982098627,3.763646770676926
Folic acid,10,26,0.0021781746896101066,0.0056632541929862775,0.007841428882596384,0.00010163749943553377,8.93708623573204e-05,0.2922739893394623,3.939901289721662
Parsley,15,41,0.0032672620344151603,0.008930516227401437,0.012197778261816599,6.953526646868641e-05,0.00014652625264148698,0.2696165570838819,2.879664004902593
Pernicious anemia,3,4,0.000653452406883032,0.0008712698758440427,0.0015247222827270749,4.8722123051397914e-05,1.119613496849437e-05,0.24425052954031587,1.8250112108241772
Sickle-cell disease,4,15,0.0008712698758440427,0.0032672620344151603,0.004138531910259203,6.101363924711865e-05,3.0301699936335423e-05,0.2556417936246637,3.3829116519854097
Thalassemia,4,18,0.0008712698758440427,0.003920714441298192,0.004791984317142235,6.207336571022324e-05,3.0232277564921278e-05,0.2581506301780022,3.125
Angel shark,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,3.710683237912683e-05,2.435601190299393e-07,0.24487778465871166,2.209147917027245
Angkor,6,11,0.001306904813766064,0.0023959921585711176,0.0037028969723371815,8.362608862586354e-05,0.00022367962196182824,0.3118067084308181,1.987773371487984
Gyeongju,1,13,0.00021781746896101068,0.0028316270964931388,0.0030494445654541498,3.914770929127557e-05,4.538385013114975e-06,0.23764333712647867,0.7219280948873623
Michelangelo,29,14,0.00631670659986931,0.0030494445654541498,0.00936615116532346,0.0002678270600922355,0.0002789743774249827,0.34845913003852147,3.5333627848041065
Rama,8,22,0.0017425397516880855,0.004791984317142235,0.006534524068830321,9.691129802729941e-05,1.643544015362588e-05,0.32237009952500206,2.556656707462822
Anglican Church of Australia,7,4,0.0015247222827270749,0.0008712698758440427,0.0023959921585711176,6.605300242802322e-05,4.9733016626998396e-06,0.29932709914694783,1.9877733714879835
Apostolic Succession,14,14,0.0030494445654541498,0.0030494445654541498,0.0060988891309082995,0.00019096592638828927,2.0475205629426802e-05,0.3256036617383495,2.67431775932924
Book of Common Prayer,14,29,0.0030494445654541498,0.00631670659986931,0.00936615116532346,0.00014183746630077706,2.2733456016498682e-05,0.3054394843547533,2.7219280948873625
British monarchy,65,113,0.014158135482465695,0.024613373992594206,0.038771509475059904,0.00047678244851206996,0.002442164110345716,0.376522760205329,5.836015275962161
Church of Ireland,28,31,0.0060988891309082995,0.006752341537791331,0.01285123066869963,0.00024956951717780736,0.00026665581953727135,0.36537165107814956,3.978333581185261
English Reformation,13,23,0.0028316270964931388,0.005009801786103245,0.007841428882596384,0.00013080083803901704,1.8827111138005945e-05,0.30732630585214393,3.8074451769552393
